inventory_id,date_key,product_id,warehouse_id,opening_stock,closing_stock,reorder_point,stockout_flag
INV0021925,20240517,PROD039,WH003,1484,1104,305,False
INV0021926,20240517,PROD100,WH003,336,291,145,False
INV0021927,20240517,PROD096,WH003,191,29,397,True
INV0021928,20240517,PROD099,WH003,438,0,104,True
INV0021929,20240517,PROD045,WH003,1322,1128,272,False
INV0021930,20240517,PROD008,WH003,1188,733,399,False
INV0021931,20240517,PROD017,WH004,1127,1065,184,False
INV0021932,20240517,PROD064,WH004,1361,1228,101,False
INV0021933,20240517,PROD013,WH004,1171,952,182,False
INV0021934,20240517,PROD014,WH004,509,131,100,False
INV0021935,20240517,PROD036,WH004,1238,852,133,False
INV0021936,20240517,PROD065,WH004,408,0,365,True
INV0021937,20240517,PROD038,WH004,218,51,158,True
INV0021938,20240517,PROD048,WH004,1130,692,387,False
INV0021939,20240517,PROD009,WH004,1167,685,386,False
INV0021940,20240517,PROD055,WH004,702,212,145,False
INV0021941,20240517,PROD088,WH005,1477,1211,332,False
INV0021942,20240517,PROD011,WH005,1244,777,244,False
INV0021943,20240517,PROD038,WH005,109,0,127,True
INV0021944,20240517,PROD007,WH005,361,0,263,True
INV0021945,20240517,PROD001,WH005,545,393,351,False
INV0021946,20240517,PROD010,WH005,671,266,328,True
INV0021947,20240517,PROD098,WH005,356,245,236,False
INV0021948,20240517,PROD044,WH005,999,788,363,False
INV0021949,20240517,PROD027,WH005,964,874,372,False
INV0021950,20240517,PROD073,WH005,591,341,240,False
INV0021951,20240517,PROD011,WH006,113,67,179,True
INV0021952,20240517,PROD060,WH006,410,26,134,True
INV0021953,20240517,PROD012,WH006,1499,1066,210,False
INV0021954,20240517,PROD026,WH006,1446,1104,387,False
INV0021955,20240517,PROD025,WH006,116,101,306,True
INV0021956,20240517,PROD004,WH006,693,365,327,False
INV0021957,20240517,PROD002,WH006,691,317,113,False
INV0021958,20240517,PROD015,WH006,823,413,367,False
INV0021959,20240517,PROD023,WH006,476,148,140,False
INV0021960,20240517,PROD078,WH006,1252,983,345,False
INV0021961,20240517,PROD082,WH007,1216,1097,186,False
INV0021962,20240517,PROD080,WH007,534,320,115,False
INV0021963,20240517,PROD020,WH007,1219,980,397,False
INV0021964,20240517,PROD076,WH007,853,369,199,False
INV0021965,20240517,PROD023,WH007,635,327,217,False
INV0021966,20240517,PROD084,WH007,1479,1187,392,False
INV0021967,20240517,PROD055,WH007,1016,873,128,False
INV0021968,20240517,PROD026,WH007,506,394,268,False
INV0021969,20240517,PROD070,WH007,888,431,296,False
INV0021970,20240517,PROD066,WH007,562,331,351,True
INV0021971,20240517,PROD005,WH008,397,362,395,True
INV0021972,20240517,PROD009,WH008,368,305,355,True
INV0021973,20240517,PROD081,WH008,1134,1038,201,False
INV0021974,20240517,PROD060,WH008,1362,1152,195,False
INV0021975,20240517,PROD028,WH008,1458,1095,151,False
INV0021976,20240517,PROD038,WH008,675,400,273,False
INV0021977,20240517,PROD073,WH008,720,250,218,False
INV0021978,20240517,PROD032,WH008,758,312,336,True
INV0021979,20240517,PROD066,WH008,710,248,179,False
INV0021980,20240517,PROD017,WH008,728,624,109,False
INV0021981,20240517,PROD059,WH009,146,0,117,True
INV0021982,20240517,PROD027,WH009,1389,929,229,False
INV0021983,20240517,PROD067,WH009,1023,628,150,False
INV0021984,20240517,PROD032,WH009,304,85,154,True
INV0021985,20240517,PROD062,WH009,350,148,281,True
INV0021986,20240517,PROD050,WH009,349,295,389,True
INV0021987,20240517,PROD044,WH009,1086,623,158,False
INV0021988,20240517,PROD042,WH009,203,0,237,True
INV0021989,20240517,PROD092,WH009,1307,949,181,False
INV0021990,20240517,PROD020,WH009,1024,984,189,False
INV0021991,20240517,PROD019,WH010,1364,1088,285,False
INV0021992,20240517,PROD033,WH010,843,808,390,False
INV0021993,20240517,PROD023,WH010,1217,777,231,False
INV0021994,20240517,PROD079,WH010,118,0,181,True
INV0021995,20240517,PROD041,WH010,1040,683,272,False
INV0021996,20240517,PROD022,WH010,652,155,295,True
INV0021997,20240517,PROD093,WH010,523,75,297,True
INV0021998,20240517,PROD100,WH010,1242,889,248,False
INV0021999,20240517,PROD047,WH010,860,447,350,False
INV0022000,20240517,PROD074,WH010,312,0,189,True
INV0022001,20240811,PROD084,WH001,1382,1014,261,False
INV0022002,20240811,PROD007,WH001,426,216,393,True
INV0022003,20240811,PROD050,WH001,376,323,382,True
INV0022004,20240811,PROD075,WH001,805,778,205,False
INV0022005,20240811,PROD030,WH001,1188,733,260,False
INV0022006,20240811,PROD054,WH001,1182,1052,353,False
INV0022007,20240811,PROD044,WH001,339,281,172,False
INV0022008,20240811,PROD023,WH001,774,458,296,False
INV0022009,20240811,PROD053,WH001,193,0,289,True
INV0022010,20240811,PROD062,WH001,914,642,194,False
INV0022011,20240811,PROD057,WH002,516,219,231,True
INV0022012,20240811,PROD062,WH002,854,553,291,False
INV0022013,20240811,PROD044,WH002,820,782,218,False
INV0022014,20240811,PROD027,WH002,1035,622,295,False
INV0022015,20240811,PROD019,WH002,390,0,152,True
INV0022016,20240811,PROD008,WH002,599,119,275,True
INV0022017,20240811,PROD091,WH002,1005,950,180,False
INV0022018,20240811,PROD075,WH002,265,211,233,True
INV0022019,20240811,PROD022,WH002,95,58,109,True
INV0022020,20240811,PROD049,WH002,1043,909,374,False
INV0022021,20240811,PROD049,WH003,271,175,118,False
INV0022022,20240811,PROD074,WH003,417,131,296,True
INV0022023,20240811,PROD015,WH003,770,529,322,False
INV0022024,20240811,PROD036,WH003,199,178,140,False
INV0022025,20240811,PROD014,WH003,84,0,195,True
INV0022026,20240811,PROD077,WH003,613,430,290,False
INV0022027,20240811,PROD080,WH003,103,0,326,True
INV0022028,20240811,PROD095,WH003,1009,919,284,False
INV0022029,20240811,PROD021,WH003,1029,741,321,False
INV0022030,20240811,PROD098,WH003,1021,869,374,False
INV0022031,20240811,PROD064,WH004,529,385,298,False
INV0022032,20240811,PROD016,WH004,969,817,200,False
INV0022033,20240811,PROD070,WH004,539,372,324,False
INV0022034,20240811,PROD007,WH004,584,509,384,False
INV0022035,20240811,PROD041,WH004,1017,797,334,False
INV0022036,20240811,PROD065,WH004,1155,924,336,False
INV0022037,20240811,PROD094,WH004,1326,978,360,False
INV0022038,20240811,PROD080,WH004,331,0,271,True
INV0022039,20240811,PROD092,WH004,127,0,302,True
INV0022040,20240811,PROD021,WH004,437,208,304,True
INV0022041,20240811,PROD057,WH005,1418,1228,137,False
INV0022042,20240811,PROD049,WH005,589,556,340,False
INV0022043,20240811,PROD068,WH005,1280,795,189,False
INV0022044,20240811,PROD027,WH005,1351,1079,237,False
INV0022045,20240811,PROD034,WH005,620,554,255,False
INV0022046,20240811,PROD070,WH005,1349,1220,224,False
INV0022047,20240811,PROD065,WH005,498,418,281,False
INV0022048,20240811,PROD037,WH005,388,12,192,True
INV0022049,20240811,PROD074,WH005,207,0,224,True
INV0022050,20240811,PROD079,WH005,627,251,300,True
INV0022051,20240811,PROD008,WH006,747,384,261,False
INV0022052,20240811,PROD082,WH006,1364,1180,155,False
INV0022053,20240811,PROD071,WH006,190,56,114,True
INV0022054,20240811,PROD034,WH006,323,105,114,True
INV0022055,20240811,PROD020,WH006,800,754,121,False
INV0022056,20240811,PROD018,WH006,471,41,126,True
INV0022057,20240811,PROD022,WH006,114,0,100,True
INV0022058,20240811,PROD006,WH006,964,593,283,False
INV0022059,20240811,PROD024,WH006,1274,1258,385,False
INV0022060,20240811,PROD051,WH006,932,876,280,False
INV0022061,20240811,PROD087,WH007,1365,984,382,False
INV0022062,20240811,PROD076,WH007,1118,821,161,False
INV0022063,20240811,PROD039,WH007,1174,704,341,False
INV0022064,20240811,PROD088,WH007,1489,1425,151,False
INV0022065,20240811,PROD062,WH007,906,608,216,False
INV0022066,20240811,PROD042,WH007,1178,848,125,False
INV0022067,20240811,PROD023,WH007,410,391,251,False
INV0022068,20240811,PROD008,WH007,501,37,180,True
INV0022069,20240811,PROD091,WH007,764,452,302,False
INV0022070,20240811,PROD085,WH007,267,0,375,True
INV0022071,20240811,PROD051,WH008,1250,828,236,False
INV0022072,20240811,PROD050,WH008,1018,734,310,False
INV0022073,20240811,PROD001,WH008,900,751,321,False
INV0022074,20240811,PROD073,WH008,326,224,230,True
INV0022075,20240811,PROD068,WH008,1211,1082,266,False
INV0022076,20240811,PROD043,WH008,1252,863,330,False
INV0022077,20240811,PROD042,WH008,485,41,155,True
INV0022078,20240811,PROD067,WH008,253,23,124,True
INV0022079,20240811,PROD008,WH008,932,489,119,False
INV0022080,20240811,PROD016,WH008,570,456,229,False
INV0022081,20240811,PROD087,WH009,99,0,232,True
INV0022082,20240811,PROD019,WH009,623,164,362,True
INV0022083,20240811,PROD069,WH009,1117,895,282,False
INV0022084,20240811,PROD073,WH009,895,709,337,False
INV0022085,20240811,PROD099,WH009,659,590,108,False
INV0022086,20240811,PROD018,WH009,803,422,191,False
INV0022087,20240811,PROD016,WH009,1218,868,249,False
INV0022088,20240811,PROD091,WH009,1241,1099,161,False
INV0022089,20240811,PROD030,WH009,483,6,259,True
INV0022090,20240811,PROD075,WH009,1303,1088,376,False
INV0022091,20240811,PROD086,WH010,1040,582,324,False
INV0022092,20240811,PROD095,WH010,321,226,253,True
INV0022093,20240811,PROD047,WH010,969,529,252,False
INV0022094,20240811,PROD072,WH010,627,280,101,False
INV0022095,20240811,PROD019,WH010,135,0,161,True
INV0022096,20240811,PROD039,WH010,1265,1219,211,False
INV0022097,20240811,PROD069,WH010,741,366,374,True
INV0022098,20240811,PROD037,WH010,1247,831,297,False
INV0022099,20240811,PROD042,WH010,1236,1151,262,False
INV0022100,20240811,PROD079,WH010,143,0,101,True
INV0022101,20251115,PROD021,WH001,766,663,340,False
INV0022102,20251115,PROD041,WH001,551,281,371,True
INV0022103,20251115,PROD034,WH001,81,0,395,True
INV0022104,20251115,PROD051,WH001,393,3,206,True
INV0022105,20251115,PROD071,WH001,966,868,143,False
INV0022106,20251115,PROD094,WH001,618,470,190,False
INV0022107,20251115,PROD070,WH001,1033,668,383,False
INV0022108,20251115,PROD057,WH001,498,126,371,True
INV0022109,20251115,PROD019,WH001,274,0,353,True
INV0022110,20251115,PROD097,WH001,1232,762,200,False
INV0022111,20251115,PROD022,WH002,556,99,380,True
INV0022112,20251115,PROD053,WH002,1382,1345,241,False
INV0022113,20251115,PROD071,WH002,682,403,111,False
INV0022114,20251115,PROD052,WH002,643,230,378,True
INV0022115,20251115,PROD023,WH002,1318,1069,398,False
INV0022116,20251115,PROD050,WH002,1065,802,122,False
INV0022117,20251115,PROD010,WH002,1062,759,378,False
INV0022118,20251115,PROD070,WH002,1139,893,215,False
INV0022119,20251115,PROD056,WH002,954,933,184,False
INV0022120,20251115,PROD044,WH002,549,91,369,True
INV0022121,20251115,PROD023,WH003,129,8,116,True
INV0022122,20251115,PROD014,WH003,449,359,212,False
INV0022123,20251115,PROD004,WH003,609,237,171,False
INV0022124,20251115,PROD025,WH003,408,0,311,True
INV0022125,20251115,PROD002,WH003,489,400,309,False
INV0022126,20251115,PROD042,WH003,1364,1158,348,False
INV0022127,20251115,PROD037,WH003,1233,1174,179,False
INV0022128,20251115,PROD013,WH003,1045,672,291,False
INV0022129,20251115,PROD061,WH003,988,908,254,False
INV0022130,20251115,PROD060,WH003,903,550,376,False
INV0022131,20251115,PROD034,WH004,597,450,313,False
INV0022132,20251115,PROD004,WH004,696,488,134,False
INV0022133,20251115,PROD008,WH004,676,564,389,False
INV0022134,20251115,PROD082,WH004,832,499,363,False
INV0022135,20251115,PROD036,WH004,522,172,267,True
INV0022136,20251115,PROD063,WH004,1090,1000,102,False
INV0022137,20251115,PROD025,WH004,382,325,371,True
INV0022138,20251115,PROD024,WH004,1042,557,301,False
INV0022139,20251115,PROD078,WH004,1457,985,131,False
INV0022140,20251115,PROD047,WH004,964,860,389,False
INV0022141,20251115,PROD009,WH005,401,0,322,True
INV0022142,20251115,PROD032,WH005,844,545,238,False
INV0022143,20251115,PROD072,WH005,1413,1367,274,False
INV0022144,20251115,PROD066,WH005,1489,1330,138,False
INV0022145,20251115,PROD085,WH005,1328,1318,368,False
INV0022146,20251115,PROD068,WH005,240,119,164,True
INV0022147,20251115,PROD060,WH005,533,331,242,False
INV0022148,20251115,PROD046,WH005,786,494,185,False
INV0022149,20251115,PROD053,WH005,340,231,104,False
INV0022150,20251115,PROD047,WH005,755,598,118,False
INV0022151,20251115,PROD026,WH006,526,505,235,False
INV0022152,20251115,PROD081,WH006,1133,1041,114,False
INV0022153,20251115,PROD016,WH006,1010,594,128,False
INV0022154,20251115,PROD066,WH006,815,567,158,False
INV0022155,20251115,PROD020,WH006,1328,1287,224,False
INV0022156,20251115,PROD080,WH006,721,350,148,False
INV0022157,20251115,PROD092,WH006,1057,957,246,False
INV0022158,20251115,PROD030,WH006,1440,957,153,False
INV0022159,20251115,PROD068,WH006,865,472,226,False
INV0022160,20251115,PROD059,WH006,400,0,379,True
INV0022161,20251115,PROD027,WH007,1360,869,387,False
INV0022162,20251115,PROD069,WH007,1048,692,238,False
INV0022163,20251115,PROD006,WH007,490,314,202,False
INV0022164,20251115,PROD049,WH007,1410,1083,245,False
INV0022165,20251115,PROD065,WH007,131,0,370,True
INV0022166,20251115,PROD095,WH007,653,183,134,False
INV0022167,20251115,PROD028,WH007,737,278,350,True
INV0022168,20251115,PROD005,WH007,1282,816,291,False
INV0022169,20251115,PROD015,WH007,1374,1060,263,False
INV0022170,20251115,PROD092,WH007,1106,629,363,False
INV0022171,20251115,PROD069,WH008,657,641,260,False
INV0022172,20251115,PROD014,WH008,839,730,171,False
INV0022173,20251115,PROD080,WH008,147,0,120,True
INV0022174,20251115,PROD064,WH008,1407,1042,109,False
INV0022175,20251115,PROD038,WH008,149,0,256,True
INV0022176,20251115,PROD100,WH008,374,0,143,True
INV0022177,20251115,PROD083,WH008,845,692,280,False
INV0022178,20251115,PROD019,WH008,503,231,232,True
INV0022179,20251115,PROD035,WH008,893,665,306,False
INV0022180,20251115,PROD043,WH008,463,46,284,True
INV0022181,20251115,PROD029,WH009,1253,933,169,False
INV0022182,20251115,PROD064,WH009,649,169,305,True
INV0022183,20251115,PROD048,WH009,295,113,150,True
INV0022184,20251115,PROD076,WH009,270,0,236,True
INV0022185,20251115,PROD093,WH009,108,0,182,True
INV0022186,20251115,PROD095,WH009,646,262,397,True
INV0022187,20251115,PROD090,WH009,643,151,204,True
INV0022188,20251115,PROD021,WH009,827,767,143,False
INV0022189,20251115,PROD078,WH009,956,652,378,False
INV0022190,20251115,PROD032,WH009,1261,931,114,False
INV0022191,20251115,PROD078,WH010,978,809,129,False
INV0022192,20251115,PROD096,WH010,811,546,207,False
INV0022193,20251115,PROD037,WH010,1102,1031,248,False
INV0022194,20251115,PROD004,WH010,751,668,237,False
INV0022195,20251115,PROD054,WH010,1287,793,130,False
INV0022196,20251115,PROD009,WH010,366,278,364,True
INV0022197,20251115,PROD100,WH010,745,695,112,False
INV0022198,20251115,PROD095,WH010,369,0,320,True
INV0022199,20251115,PROD022,WH010,854,431,399,False
INV0022200,20251115,PROD070,WH010,252,117,113,False
INV0022201,20251116,PROD027,WH001,726,518,223,False
INV0022202,20251116,PROD082,WH001,535,188,256,True
INV0022203,20251116,PROD065,WH001,1112,950,216,False
INV0022204,20251116,PROD090,WH001,1281,1128,363,False
INV0022205,20251116,PROD055,WH001,1054,643,171,False
INV0022206,20251116,PROD086,WH001,97,0,248,True
INV0022207,20251116,PROD003,WH001,1379,1236,145,False
INV0022208,20251116,PROD070,WH001,898,620,185,False
INV0022209,20251116,PROD051,WH001,1000,968,103,False
INV0022210,20251116,PROD096,WH001,1283,994,373,False
INV0022211,20251116,PROD018,WH002,117,0,250,True
INV0022212,20251116,PROD076,WH002,1152,1026,266,False
INV0022213,20251116,PROD057,WH002,1245,967,348,False
INV0022214,20251116,PROD043,WH002,1402,1064,198,False
INV0022215,20251116,PROD073,WH002,901,571,397,False
INV0022216,20251116,PROD050,WH002,1128,735,246,False
INV0022217,20251116,PROD008,WH002,1392,979,295,False
INV0022218,20251116,PROD078,WH002,783,688,199,False
INV0022219,20251116,PROD096,WH002,189,0,315,True
INV0022220,20251116,PROD095,WH002,64,0,222,True
INV0022221,20251116,PROD052,WH003,387,78,281,True
INV0022222,20251116,PROD059,WH003,493,360,161,False
INV0022223,20251116,PROD070,WH003,1059,623,250,False
INV0022224,20251116,PROD074,WH003,931,491,388,False
INV0022225,20251116,PROD033,WH003,1097,965,106,False
INV0022226,20251116,PROD086,WH003,1275,932,150,False
INV0022227,20251116,PROD073,WH003,861,507,178,False
INV0022228,20251116,PROD096,WH003,299,285,147,False
INV0022229,20251116,PROD093,WH003,376,151,353,True
INV0022230,20251116,PROD007,WH003,309,0,145,True
INV0022231,20251116,PROD037,WH004,112,0,382,True
INV0022232,20251116,PROD080,WH004,977,519,351,False
INV0022233,20251116,PROD005,WH004,1151,1105,292,False
INV0022234,20251116,PROD054,WH004,746,499,191,False
INV0022235,20251116,PROD070,WH004,702,447,166,False
INV0022236,20251116,PROD036,WH004,206,0,295,True
INV0022237,20251116,PROD075,WH004,472,254,371,True
INV0022238,20251116,PROD011,WH004,782,684,383,False
INV0022239,20251116,PROD023,WH004,724,555,246,False
INV0022240,20251116,PROD004,WH004,70,0,199,True
INV0022241,20251116,PROD095,WH005,510,434,234,False
INV0022242,20251116,PROD046,WH005,452,139,110,False
INV0022243,20251116,PROD025,WH005,408,3,187,True
INV0022244,20251116,PROD067,WH005,453,332,212,False
INV0022245,20251116,PROD063,WH005,306,0,209,True
INV0022246,20251116,PROD001,WH005,650,374,317,False
INV0022247,20251116,PROD062,WH005,197,177,115,False
INV0022248,20251116,PROD073,WH005,960,773,242,False
INV0022249,20251116,PROD021,WH005,1370,1184,235,False
INV0022250,20251116,PROD015,WH005,335,0,321,True
INV0022251,20251116,PROD027,WH006,871,448,109,False
INV0022252,20251116,PROD011,WH006,788,512,118,False
INV0022253,20251116,PROD037,WH006,1329,1073,388,False
INV0022254,20251116,PROD042,WH006,523,165,319,True
INV0022255,20251116,PROD064,WH006,239,0,256,True
INV0022256,20251116,PROD030,WH006,292,147,267,True
INV0022257,20251116,PROD012,WH006,986,649,314,False
INV0022258,20251116,PROD033,WH006,181,16,253,True
INV0022259,20251116,PROD077,WH006,497,159,260,True
INV0022260,20251116,PROD008,WH006,1065,682,347,False
INV0022261,20251116,PROD098,WH007,944,551,242,False
INV0022262,20251116,PROD023,WH007,1196,990,350,False
INV0022263,20251116,PROD035,WH007,922,586,265,False
INV0022264,20251116,PROD058,WH007,290,256,201,False
INV0022265,20251116,PROD070,WH007,317,22,272,True
INV0022266,20251116,PROD018,WH007,1045,648,321,False
INV0022267,20251116,PROD085,WH007,878,571,115,False
INV0022268,20251116,PROD059,WH007,103,0,327,True
INV0022269,20251116,PROD047,WH007,886,437,143,False
INV0022270,20251116,PROD041,WH007,576,232,159,False
INV0022271,20251116,PROD055,WH008,851,557,181,False
INV0022272,20251116,PROD035,WH008,1443,1371,375,False
INV0022273,20251116,PROD094,WH008,1077,821,376,False
INV0022274,20251116,PROD050,WH008,938,577,253,False
INV0022275,20251116,PROD063,WH008,556,234,356,True
INV0022276,20251116,PROD077,WH008,195,0,216,True
INV0022277,20251116,PROD002,WH008,92,0,312,True
INV0022278,20251116,PROD041,WH008,243,212,377,True
INV0022279,20251116,PROD043,WH008,1154,996,158,False
INV0022280,20251116,PROD047,WH008,841,393,347,False
INV0022281,20251116,PROD070,WH009,890,398,292,False
INV0022282,20251116,PROD068,WH009,150,0,276,True
INV0022283,20251116,PROD097,WH009,1416,1406,287,False
INV0022284,20251116,PROD043,WH009,524,340,289,False
INV0022285,20251116,PROD004,WH009,1478,1000,246,False
INV0022286,20251116,PROD056,WH009,145,0,270,True
INV0022287,20251116,PROD046,WH009,845,657,113,False
INV0022288,20251116,PROD007,WH009,1310,924,296,False
INV0022289,20251116,PROD008,WH009,1425,1385,114,False
INV0022290,20251116,PROD015,WH009,1102,860,260,False
INV0022291,20251116,PROD026,WH010,1090,647,190,False
INV0022292,20251116,PROD054,WH010,499,224,290,True
INV0022293,20251116,PROD041,WH010,423,27,348,True
INV0022294,20251116,PROD046,WH010,401,377,277,False
INV0022295,20251116,PROD061,WH010,1383,1366,199,False
INV0022296,20251116,PROD089,WH010,433,233,176,False
INV0022297,20251116,PROD072,WH010,873,662,355,False
INV0022298,20251116,PROD031,WH010,282,0,178,True
INV0022299,20251116,PROD100,WH010,227,0,392,True
INV0022300,20251116,PROD047,WH010,787,535,116,False
INV0022301,20240612,PROD095,WH001,533,161,260,True
INV0022302,20240612,PROD029,WH001,360,0,295,True
INV0022303,20240612,PROD016,WH001,307,0,397,True
INV0022304,20240612,PROD004,WH001,1334,924,374,False
INV0022305,20240612,PROD058,WH001,1485,1349,216,False
INV0022306,20240612,PROD013,WH001,1029,970,125,False
INV0022307,20240612,PROD089,WH001,402,286,236,False
INV0022308,20240612,PROD043,WH001,982,869,310,False
INV0022309,20240612,PROD009,WH001,1280,1199,355,False
INV0022310,20240612,PROD085,WH001,1479,1086,123,False
INV0022311,20240612,PROD024,WH002,882,780,264,False
INV0022312,20240612,PROD046,WH002,908,677,258,False
INV0022313,20240612,PROD019,WH002,966,784,268,False
INV0022314,20240612,PROD006,WH002,411,365,114,False
INV0022315,20240612,PROD066,WH002,156,0,199,True
INV0022316,20240612,PROD057,WH002,763,668,192,False
INV0022317,20240612,PROD045,WH002,1394,1160,341,False
INV0022318,20240612,PROD083,WH002,1280,1241,331,False
INV0022319,20240612,PROD015,WH002,296,0,393,True
INV0022320,20240612,PROD002,WH002,929,898,373,False
INV0022321,20240612,PROD083,WH003,979,785,390,False
INV0022322,20240612,PROD024,WH003,1212,896,251,False
INV0022323,20240612,PROD062,WH003,1083,1024,168,False
INV0022324,20240612,PROD018,WH003,368,195,252,True
INV0022325,20240612,PROD055,WH003,829,330,165,False
INV0022326,20240612,PROD051,WH003,374,263,317,True
INV0022327,20240612,PROD009,WH003,533,45,121,True
INV0022328,20240612,PROD074,WH003,1104,950,167,False
INV0022329,20240612,PROD023,WH003,1312,1285,232,False
INV0022330,20240612,PROD020,WH003,384,64,316,True
INV0022331,20240612,PROD023,WH004,1364,1026,104,False
INV0022332,20240612,PROD072,WH004,237,115,107,False
INV0022333,20240612,PROD099,WH004,234,147,283,True
INV0022334,20240612,PROD031,WH004,241,173,116,False
INV0022335,20240612,PROD014,WH004,468,222,174,False
INV0022336,20240612,PROD008,WH004,138,0,195,True
INV0022337,20240612,PROD066,WH004,1374,979,141,False
INV0022338,20240612,PROD057,WH004,271,0,192,True
INV0022339,20240612,PROD020,WH004,443,127,262,True
INV0022340,20240612,PROD002,WH004,536,111,234,True
INV0022341,20240612,PROD009,WH005,1402,1118,141,False
INV0022342,20240612,PROD011,WH005,1327,1059,201,False
INV0022343,20240612,PROD067,WH005,489,165,265,True
INV0022344,20240612,PROD026,WH005,1229,832,284,False
INV0022345,20240612,PROD089,WH005,758,318,332,True
INV0022346,20240612,PROD048,WH005,771,657,336,False
INV0022347,20240612,PROD038,WH005,332,6,249,True
INV0022348,20240612,PROD013,WH005,1296,1128,188,False
INV0022349,20240612,PROD023,WH005,434,409,342,False
INV0022350,20240612,PROD006,WH005,134,0,111,True
INV0022351,20240612,PROD054,WH006,824,345,153,False
INV0022352,20240612,PROD045,WH006,855,695,271,False
INV0022353,20240612,PROD028,WH006,592,151,366,True
INV0022354,20240612,PROD022,WH006,236,225,368,True
INV0022355,20240612,PROD070,WH006,846,807,191,False
INV0022356,20240612,PROD068,WH006,302,0,313,True
INV0022357,20240612,PROD035,WH006,67,0,230,True
INV0022358,20240612,PROD050,WH006,809,575,316,False
INV0022359,20240612,PROD080,WH006,1175,727,369,False
INV0022360,20240612,PROD065,WH006,1245,1063,370,False
INV0022361,20240612,PROD079,WH007,1232,809,304,False
INV0022362,20240612,PROD073,WH007,1300,910,103,False
INV0022363,20240612,PROD026,WH007,864,657,290,False
INV0022364,20240612,PROD033,WH007,57,0,203,True
INV0022365,20240612,PROD018,WH007,1384,1316,284,False
INV0022366,20240612,PROD001,WH007,868,391,334,False
INV0022367,20240612,PROD088,WH007,60,0,111,True
INV0022368,20240612,PROD072,WH007,1369,1142,275,False
INV0022369,20240612,PROD065,WH007,1319,1187,195,False
INV0022370,20240612,PROD067,WH007,232,0,175,True
INV0022371,20240612,PROD039,WH008,1315,1113,381,False
INV0022372,20240612,PROD017,WH008,1312,1291,139,False
INV0022373,20240612,PROD001,WH008,1280,980,392,False
INV0022374,20240612,PROD042,WH008,980,697,301,False
INV0022375,20240612,PROD098,WH008,1008,850,299,False
INV0022376,20240612,PROD033,WH008,243,0,102,True
INV0022377,20240612,PROD095,WH008,774,749,115,False
INV0022378,20240612,PROD058,WH008,1396,1084,191,False
INV0022379,20240612,PROD073,WH008,1252,853,344,False
INV0022380,20240612,PROD041,WH008,1456,984,242,False
INV0022381,20240612,PROD027,WH009,541,512,212,False
INV0022382,20240612,PROD085,WH009,1488,1021,261,False
INV0022383,20240612,PROD063,WH009,796,322,213,False
INV0022384,20240612,PROD098,WH009,1385,1094,259,False
INV0022385,20240612,PROD076,WH009,158,47,358,True
INV0022386,20240612,PROD053,WH009,743,575,266,False
INV0022387,20240612,PROD045,WH009,306,0,358,True
INV0022388,20240612,PROD025,WH009,288,265,319,True
INV0022389,20240612,PROD080,WH009,317,246,252,True
INV0022390,20240612,PROD010,WH009,1346,1038,330,False
INV0022391,20240612,PROD039,WH010,1090,814,388,False
INV0022392,20240612,PROD038,WH010,153,0,288,True
INV0022393,20240612,PROD100,WH010,1271,949,186,False
INV0022394,20240612,PROD080,WH010,1388,1087,190,False
INV0022395,20240612,PROD041,WH010,580,415,306,False
INV0022396,20240612,PROD012,WH010,978,697,399,False
INV0022397,20240612,PROD008,WH010,644,203,379,True
INV0022398,20240612,PROD096,WH010,1298,855,199,False
INV0022399,20240612,PROD057,WH010,211,0,111,True
INV0022400,20240612,PROD037,WH010,374,104,346,True
INV0022401,20250129,PROD023,WH001,947,509,142,False
INV0022402,20250129,PROD036,WH001,469,75,374,True
INV0022403,20250129,PROD088,WH001,1304,811,219,False
INV0022404,20250129,PROD059,WH001,626,197,130,False
INV0022405,20250129,PROD011,WH001,1237,882,388,False
INV0022406,20250129,PROD045,WH001,1478,1208,378,False
INV0022407,20250129,PROD064,WH001,922,673,270,False
INV0022408,20250129,PROD087,WH001,73,0,385,True
INV0022409,20250129,PROD058,WH001,633,473,379,False
INV0022410,20250129,PROD014,WH001,533,114,381,True
INV0022411,20250129,PROD092,WH002,104,0,289,True
INV0022412,20250129,PROD074,WH002,62,0,137,True
INV0022413,20250129,PROD015,WH002,628,232,193,False
INV0022414,20250129,PROD040,WH002,641,359,205,False
INV0022415,20250129,PROD051,WH002,631,571,220,False
INV0022416,20250129,PROD045,WH002,1158,890,174,False
INV0022417,20250129,PROD089,WH002,816,591,256,False
INV0022418,20250129,PROD081,WH002,1144,687,241,False
INV0022419,20250129,PROD013,WH002,794,571,216,False
INV0022420,20250129,PROD019,WH002,80,0,115,True
INV0022421,20250129,PROD092,WH003,770,304,357,True
INV0022422,20250129,PROD006,WH003,1215,739,385,False
INV0022423,20250129,PROD031,WH003,1457,1403,105,False
INV0022424,20250129,PROD066,WH003,885,853,291,False
INV0022425,20250129,PROD061,WH003,1302,1252,296,False
INV0022426,20250129,PROD085,WH003,267,0,128,True
INV0022427,20250129,PROD017,WH003,64,0,154,True
INV0022428,20250129,PROD100,WH003,208,167,209,True
INV0022429,20250129,PROD046,WH003,728,567,307,False
INV0022430,20250129,PROD020,WH003,629,378,330,False
INV0022431,20250129,PROD070,WH004,1128,966,326,False
